CD_setor,pop_15_59_ajustada,pop_60_plus_ajustada,leitos_clinicos_15_59,leitos_cirurgicos_15_59,leitos_clinicos_60+,leitos_cirurgicos_60+,necessidade_total_leitos
280480519000061,457.9113432668189,25.0795873309683,41.07464749103366,35.44233796885178,13.43663970843958,5.076108475787984,0.36160477033528543
280480519000062,353.9682776172956,76.37874323522165,31.750954502271416,27.397144687578677,40.92067547570236,15.459057630808859,0.43960362365434286
280480519000063,304.33780482968535,78.65870571985513,27.299101093222777,23.555746093817646,42.142188176469595,15.920522037698676,0.4144503706286479
280480519000064,309.95634891884873,52.43913714657009,27.80308449802073,23.99062140631889,28.0947921176464,10.613681358465785,0.34437663386777695
280480519000065,106.75233769410501,9.119849938533928,9.57568469116122,8.262630937523728,4.8860508030689385,1.8458576275592669,0.09349400326983695
280480519000066,230.3603076557003,31.919474784868747,20.663319596716317,17.829887812551203,17.101177810741284,6.460501696457434,0.23612970668366148
280480519000067,366.141789810483,54.71909963120357,32.84291854600033,28.33937453133138,29.31630481841363,11.0751457653556,0.38650587390068847
280480519000068,415.7722625980932,82.07864944680536,37.294771955048965,32.180773125092415,43.97445722762045,16.6127186480334,0.4949114191620823
280480519000069,286.5457485473345,69.5388557813212,25.703153644695902,22.17864093756369,37.256137373400655,14.074664410139409,0.37752129515144456
280480519000070,60.867560965937066,13.679774907800892,5.459820218644555,4.711149218763529,7.329076204603408,2.7687864413389,0.07712645389402735
280480519000071,49.63047278761023,9.119849938533928,4.4518534090486375,3.8413985937610318,4.8860508030689385,1.8458576275592669,0.05717336542404062
280480519000072,318.3841650525939,50.1591746619366,28.559059605217676,24.64293437507077,26.87327941687916,10.152216951575967,0.34333139402109425
280480519000073,387.6795421522761,87.77855565838905,34.77485493105917,30.00639656258617,47.02823897953853,17.76637966525794,0.4930588665846339
280480519000074,27.156296430956537,0.0,2.4359197898568015,2.1018973437560358,0.0,0.0,0.01726718848406711
280480519000075,204.14043523960433,37.61938099645245,18.31139704099251,15.800469687545375,20.154959562659368,7.614162713681974,0.23546799469132124
280480519000076,398.91663033060297,93.47846186997276,35.78282174065509,30.876147187588668,50.082020731456616,18.920040682482483,0.5162139662944554
280480519000077,419.5179586575355,87.77855565838905,37.630760891580934,32.47069000009324,47.02823897953853,17.76637966525794,0.5133031565314712
280480519000078,394.2345102563001,78.65870571985513,35.36283556999012,30.513751093837627,42.142188176469595,15.920522037698676,0.47161071871383564
280480519000079,6.554968104023992,0.0,0.5879806389309521,0.5073545312514569,0.0,0.0,0.004167942047878268
280480519000080,20.601328326932546,3.419943726950223,1.8479391509258494,1.5945428125045789,1.832269051150852,0.692196610334725,0.02270528015569256
280480519000082,478.5126715937514,88.9185369007058,42.922586641959505,37.03688078135636,47.63899532992215,17.997111868702852,0.5540166462022103
280480519000083,751.948483933038,95.75842435460625,67.44977900879351,58.20081265641714,51.30353343222386,19.3815050893723,0.7470914390669969
280480519000084,169.4927466897632,22.79962484633482,15.20349937807176,13.118738593787672,12.215127007672345,4.6146440688981665,0.17181129774897236
280480519000085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280480519000086,27.156296430956537,5.699906211583705,2.4359197898568015,2.1018973437560358,3.0537817519180863,1.1536610172245416,0.03327724468323997
